device_os,amt,trans_num,gender,city,job,category,age_category,transactions_count,unique_merchants_count,time_since_last,day_of_week_sin,day_of_week_cos,period_of_day_sin,period_of_day_cos
,473.84,TRANS_844577,F,Test City,Clerk,Groceries,Middle Age,4,101,132108.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
Linux,475.03,TRANS_212910,F,Los Angeles,Nurse,Travel,Adult,1,101,0.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
Linux,210.75,TRANS_434604,M,New York,,Groceries,Adult,1,101,751094.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,214.31,TRANS_751071,M,Chicago,Doctor,Groceries,Young Adult,1,101,2664229.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
other,370.02,TRANS_485932,M,Test City,Doctor,Apparel,Young Adult,1,101,19553.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,407.26,TRANS_808765,F,Test City,Engineer,Electronics,Adult,1,101,94430.0,0.0,1.0,0.0,1.0
,201.58,TRANS_734002,F,Test City,Doctor,Travel,Middle Age,1,101,17029.0,0.0,1.0,1.0,6.123233995736766e-17
macOS,173.17,TRANS_920679,F,Test City,Doctor,Travel,Adult,1,101,60972.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,74.75,TRANS_398621,M,Test City,Teacher,Electronics,Adult,3,101,128135.0,0.0,1.0,1.2246467991473532e-16,-1.0
,106.8,TRANS_984919,M,Test City,Doctor,Groceries,Middle Age,2,101,39328.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,20.4,TRANS_641358,F,Los Angeles,Teacher,Groceries,Middle Age,2,101,5794.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
macOS,472.24,TRANS_818816,F,Test City,Lawyer,Apparel,Middle Age,2,101,233229.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
,326.43,TRANS_721039,F,Test City,Lawyer,Electronics,Young Adult,2,101,70969.0,0.7818314824680298,0.6234898018587336,0.0,1.0
other,454.65,TRANS_111494,M,Test City,Teacher,Apparel,Middle Age,1,101,5907.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,124.69,TRANS_968654,F,Test City,Doctor,Travel,Middle Age,4,101,19106.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
,60.4,TRANS_532494,M,Test City,Doctor,Apparel,Adult,4,101,242856.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,78.18,TRANS_794648,F,Test City,Clerk,Apparel,Middle Age,3,101,27456.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
Windows,106.1,TRANS_363326,F,Test City,Doctor,Electronics,Adult,3,101,19915.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
Linux,46.94,TRANS_492963,F,New York,Artist,Electronics,Middle Age,1,101,6335043.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,232.87,TRANS_689061,F,Test City,Teacher,Travel,Adult,3,101,210374.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
Linux,185.57,TRANS_574886,M,Phoenix,Clerk,Apparel,Middle Age,1,101,214116.0,0.0,1.0,1.0,6.123233995736766e-17
macOS,345.04,TRANS_852210,M,Test City,Engineer,Electronics,Adult,2,101,163325.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
X11,30.03,TRANS_451545,F,Test City,Clerk,Groceries,Young Adult,2,101,35029.0,0.0,1.0,0.0,1.0
,424.97,TRANS_336767,F,Test City,Lawyer,Groceries,Young Adult,2,101,99803.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
other,395.47,TRANS_650817,F,Los Angeles,Nurse,Apparel,Adult,1,101,2016297.0,0.0,1.0,1.0,6.123233995736766e-17
,356.14,TRANS_676692,F,Test City,Clerk,Travel,Young Adult,1,101,260551.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
macOS,183.95,TRANS_976402,F,Los Angeles,Artist,Travel,Young Adult,1,101,1351047.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,18.75,TRANS_810702,M,Test City,Clerk,Apparel,Middle Age,1,101,86508.0,0.43388373911755823,-0.900968867902419,0.0,1.0
Windows,98.12,TRANS_938639,F,Chicago,Doctor,Groceries,Adult,1,101,4219260.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
other,216.82,TRANS_612196,M,Test City,Lawyer,Electronics,Young Adult,6,101,71157.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
macOS,345.47,TRANS_889405,F,Chicago,Doctor,Apparel,Adult,1,101,242589.0,0.0,1.0,0.0,1.0
,298.85,TRANS_610419,M,Test City,Lawyer,Travel,Middle Age,1,101,108063.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
,314.04,TRANS_927579,F,Phoenix,Teacher,Groceries,Adult,1,101,2076578.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,241.09,TRANS_488451,M,Phoenix,Lawyer,Apparel,Young Adult,1,93,0.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Windows,341.74,TRANS_593311,F,Test City,Teacher,Apparel,Young Adult,3,101,12105.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
,46.05,TRANS_594122,F,Test City,Clerk,Apparel,Adult,2,101,30620.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
,97.58,TRANS_997014,M,Test City,Teacher,Travel,Adult,4,101,59936.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
Windows,105.64,TRANS_286349,F,Test City,Engineer,Groceries,Middle Age,1,101,65935.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,497.75,TRANS_684182,M,Phoenix,Clerk,Electronics,Adult,1,101,0.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
other,377.18,TRANS_746387,M,New York,,Travel,Adult,1,101,4142224.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
other,317.52,TRANS_908333,F,Test City,Lawyer,Apparel,Young Adult,2,101,130534.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,484.1,TRANS_799051,F,Test City,Lawyer,Travel,Middle Age,3,101,311940.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,90.7,TRANS_956066,F,Test City,Teacher,Entertainment,Adult,1,101,51116.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
Linux,349.3,TRANS_127504,M,Test City,Clerk,Electronics,Adult,1,101,83261.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,299.24,TRANS_195037,F,Houston,Clerk,Entertainment,Adult,1,101,6542254.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
Linux,64.22,TRANS_689288,M,Test City,Lawyer,Travel,Middle Age,1,101,224907.0,0.0,1.0,-1.0,-1.8369701987210297e-16
other,141.97,TRANS_544484,M,Test City,Clerk,Electronics,Adult,4,101,45818.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
X11,362.8,TRANS_934892,F,Test City,Lawyer,Travel,Middle Age,1,101,297528.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
,26.23,TRANS_208197,F,Test City,Teacher,Entertainment,Adult,2,101,103814.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,144.33,TRANS_160511,F,Los Angeles,Lawyer,Groceries,Middle Age,1,97,0.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,249.71,TRANS_346124,F,Test City,Lawyer,Apparel,Middle Age,1,101,94788.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
X11,9.45,TRANS_309887,M,Test City,Lawyer,Groceries,Middle Age,1,101,285974.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,238.73,TRANS_706184,M,Test City,Lawyer,Apparel,Young Adult,1,101,64597.0,0.0,1.0,0.0,1.0
,191.17,TRANS_819935,M,New York,Nurse,Apparel,Middle Age,1,101,434271.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
X11,139.56,TRANS_546709,M,Test City,Doctor,Travel,Adult,2,101,51522.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
macOS,324.33,TRANS_125946,F,Test City,Teacher,,Middle Age,3,101,187950.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
,228.01,TRANS_940699,M,Test City,Lawyer,Groceries,Middle Age,2,101,355728.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
other,219.71,TRANS_299591,M,Test City,Engineer,Entertainment,Young Adult,4,101,4791.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
Linux,490.2,TRANS_867291,F,Houston,Clerk,Travel,Middle Age,1,101,168337.0,0.0,1.0,0.0,1.0
,340.72,TRANS_741232,M,Test City,Engineer,Apparel,Adult,1,101,117562.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
,384.39,TRANS_215489,M,Test City,Clerk,Apparel,Middle Age,1,101,135943.0,0.0,1.0,0.0,1.0
X11,378.74,TRANS_332391,F,Test City,Clerk,Electronics,Young Adult,1,101,41013.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
,161.04,TRANS_777725,F,Test City,Clerk,Apparel,Adult,1,101,124418.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
other,234.39,TRANS_167945,F,Los Angeles,Nurse,Groceries,Adult,1,101,4825859.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
,108.55,TRANS_939164,F,Test City,Doctor,Groceries,Middle Age,2,101,11399.0,0.7818314824680298,0.6234898018587336,0.0,1.0
other,463.94,TRANS_576970,M,Test City,Doctor,Apparel,Young Adult,2,101,136615.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
Linux,261.39,TRANS_749909,M,Test City,Lawyer,,Middle Age,1,101,70037.0,0.43388373911755823,-0.900968867902419,0.0,1.0
Linux,64.46,TRANS_816426,M,Houston,Artist,Electronics,Adult,1,101,2572341.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
,195.58,TRANS_500014,M,Test City,Lawyer,Apparel,Adult,3,101,9123.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
Windows,368.83,TRANS_168791,M,New York,Clerk,Groceries,Young Adult,1,101,8913943.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
macOS,403.8,TRANS_769868,F,Test City,Lawyer,Apparel,Young Adult,2,101,317738.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,269.31,TRANS_493853,F,New York,Artist,Apparel,Young Adult,1,101,17992556.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
,302.08,TRANS_422906,M,Test City,Lawyer,Electronics,Young Adult,2,101,18074.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,439.4,TRANS_650405,F,Test City,Lawyer,Electronics,Young Adult,1,101,54533.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
,230.8,TRANS_733078,M,Test City,Clerk,Entertainment,Adult,1,101,55835.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
Linux,131.75,TRANS_455214,F,Test City,Clerk,Groceries,Middle Age,1,101,259907.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
Linux,16.48,TRANS_944270,F,Test City,Doctor,Apparel,Adult,2,101,98654.0,0.0,1.0,1.2246467991473532e-16,-1.0
,212.6,TRANS_353594,F,Test City,Teacher,Travel,Middle Age,2,101,120063.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,116.27,TRANS_507775,M,Test City,Doctor,Electronics,Adult,5,101,83182.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
Linux,401.55,TRANS_447463,M,Test City,Doctor,Entertainment,Adult,2,101,306109.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
,298.98,TRANS_715651,F,Houston,Teacher,Entertainment,Young Adult,1,101,2830782.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
macOS,186.89,TRANS_616864,M,New York,Lawyer,Groceries,Middle Age,1,101,1879202.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,187.59,TRANS_616777,M,New York,Doctor,Groceries,Middle Age,1,101,0.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,342.68,TRANS_139884,M,Phoenix,Doctor,Entertainment,Middle Age,1,101,122450.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
,43.34,TRANS_626614,M,Test City,Engineer,Groceries,Middle Age,2,101,63982.0,0.0,1.0,1.2246467991473532e-16,-1.0
other,234.81,TRANS_354199,F,Houston,Doctor,Groceries,Middle Age,1,101,964015.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
,195.8,TRANS_637560,F,Los Angeles,Nurse,Groceries,Adult,1,101,1314822.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
,472.11,TRANS_709768,F,Test City,Teacher,Groceries,Middle Age,5,101,12932.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
Linux,345.84,TRANS_945923,M,Phoenix,Nurse,Groceries,Adult,2,101,2123947.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
Linux,271.88,TRANS_127577,F,Houston,Teacher,Groceries,Middle Age,1,101,0.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
Windows,32.26,TRANS_430745,F,Chicago,Lawyer,Electronics,Young Adult,1,101,318301.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
macOS,199.11,TRANS_196170,F,Test City,Doctor,Electronics,Middle Age,2,101,123510.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
macOS,215.74,TRANS_172416,M,Houston,Artist,Electronics,Young Adult,1,101,2543092.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,99.71,TRANS_945873,F,Test City,Teacher,Travel,Middle Age,4,101,115229.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,441.15,TRANS_472771,F,Test City,Lawyer,Apparel,Middle Age,2,101,349573.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
,58.53,TRANS_369949,F,Test City,Clerk,Entertainment,Adult,1,101,161771.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,300.04,TRANS_405662,M,Chicago,Nurse,Electronics,Adult,1,101,4711523.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,18.36,TRANS_329929,F,Test City,Lawyer,Groceries,Middle Age,1,101,50396.0,0.0,1.0,1.2246467991473532e-16,-1.0
other,55.31,TRANS_469013,M,Test City,Lawyer,Electronics,Adult,1,101,97882.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
,113.2,TRANS_142354,F,Test City,Teacher,Travel,Middle Age,2,101,283508.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
,380.59,TRANS_868992,M,Houston,Teacher,Travel,Middle Age,2,101,0.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
Windows,447.29,TRANS_674738,M,Test City,Lawyer,Entertainment,Young Adult,4,101,157058.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
,84.27,TRANS_318026,F,Test City,Teacher,Groceries,Middle Age,2,101,53018.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
macOS,37.55,TRANS_945136,F,Phoenix,Artist,Travel,Middle Age,1,93,0.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
Windows,85.58,TRANS_148303,F,Test City,Doctor,Apparel,Adult,2,101,296116.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
other,421.39,TRANS_734478,M,Phoenix,Doctor,Apparel,Adult,1,7,0.0,0.0,1.0,0.0,1.0
other,203.75,TRANS_620782,M,Test City,Clerk,Groceries,Adult,2,101,347.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
macOS,284.11,TRANS_994788,F,Test City,Clerk,Entertainment,Young Adult,2,101,38313.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
,152.42,TRANS_895442,F,Test City,Teacher,Apparel,Adult,1,101,126.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
,102.84,TRANS_602625,F,New York,Nurse,,Middle Age,1,101,3590530.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,361.5,TRANS_451210,M,Houston,Teacher,Apparel,Adult,1,101,302115.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
,447.66,TRANS_940935,F,Test City,Engineer,Groceries,Middle Age,1,101,53404.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
,52.58,TRANS_620283,M,Test City,Engineer,Electronics,Young Adult,1,101,51949.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,322.97,TRANS_772582,M,Chicago,,Apparel,Middle Age,1,101,5549976.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
other,426.61,TRANS_200703,F,Test City,Lawyer,Travel,Young Adult,1,101,27155.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
Linux,374.44,TRANS_337728,M,New York,Clerk,Apparel,Middle Age,1,101,2740739.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
,281.88,TRANS_600053,F,Test City,Teacher,Travel,Adult,2,101,17589.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
Windows,469.09,TRANS_261672,M,Los Angeles,Teacher,Travel,Middle Age,1,101,142121.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
,17.2,TRANS_150241,F,Test City,Doctor,Apparel,Adult,1,101,4006.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,20.82,TRANS_414068,F,Test City,Lawyer,Electronics,Adult,2,101,33599.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
,385.84,TRANS_897711,M,Chicago,Doctor,Groceries,Middle Age,1,101,506177.0,0.0,1.0,1.2246467991473532e-16,-1.0
,278.07,TRANS_605970,F,Test City,Doctor,Groceries,Adult,3,101,96877.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
other,208.24,TRANS_602429,M,Test City,Doctor,Groceries,Young Adult,1,101,124831.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
macOS,246.19,TRANS_262966,F,Test City,Lawyer,Groceries,Adult,3,101,103047.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,370.6,TRANS_173621,M,Test City,Engineer,Electronics,Middle Age,5,101,35868.0,0.0,1.0,0.0,1.0
other,321.68,TRANS_714075,F,Test City,Doctor,Apparel,Middle Age,1,101,150735.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
,77.23,TRANS_927440,M,Test City,Teacher,Travel,Young Adult,1,101,70351.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
,430.91,TRANS_122898,M,Test City,Clerk,Entertainment,Young Adult,2,101,123192.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
other,252.69,TRANS_313348,F,Houston,Nurse,Groceries,Young Adult,1,101,1491743.0,0.43388373911755823,-0.900968867902419,0.0,1.0
macOS,247.22,TRANS_973580,M,Test City,Clerk,,Middle Age,2,101,237645.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,486.6,TRANS_502075,M,Chicago,Artist,Electronics,Adult,1,101,1695835.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,152.29,TRANS_426902,F,Test City,Teacher,Apparel,Middle Age,2,101,3499.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
,431.64,TRANS_884011,M,New York,,Apparel,Middle Age,1,101,0.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
macOS,417.37,TRANS_994621,F,Test City,Lawyer,,Middle Age,4,101,196632.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
,495.92,TRANS_293405,M,Test City,Lawyer,,Young Adult,1,101,214482.0,0.0,1.0,1.0,6.123233995736766e-17
Windows,442.49,TRANS_846005,F,Test City,Teacher,Travel,Middle Age,1,101,33307.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
macOS,160.34,TRANS_439111,F,Los Angeles,Doctor,Travel,Adult,1,101,0.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
,61.07,TRANS_484793,F,Houston,Clerk,Travel,Adult,1,101,1132492.0,0.0,1.0,1.0,6.123233995736766e-17
other,427.09,TRANS_297606,M,Test City,Clerk,Apparel,Middle Age,3,101,85729.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
other,319.86,TRANS_603830,F,Test City,Doctor,Travel,Middle Age,3,101,219107.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
,377.51,TRANS_756718,M,Test City,Clerk,Groceries,Middle Age,1,101,214641.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
,408.17,TRANS_405480,M,Test City,Clerk,Electronics,Adult,2,101,17432.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
,184.89,TRANS_543752,M,New York,Artist,Groceries,Young Adult,1,101,550246.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,197.3,TRANS_835333,M,Test City,Doctor,Entertainment,Young Adult,1,101,1679.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
,190.39,TRANS_749870,F,Test City,Clerk,Travel,Young Adult,4,101,211349.0,0.0,1.0,1.0,6.123233995736766e-17
Windows,370.18,TRANS_653267,F,Test City,Doctor,Groceries,Middle Age,3,101,76058.0,0.43388373911755823,-0.900968867902419,0.0,1.0
X11,296.33,TRANS_118102,M,Test City,Lawyer,Groceries,Middle Age,2,101,11206.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
Linux,421.07,TRANS_875453,F,New York,Doctor,Groceries,Middle Age,1,101,1893160.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
,426.09,TRANS_484575,M,Test City,Clerk,Entertainment,Middle Age,1,101,141134.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
,305.78,TRANS_669362,M,Test City,Clerk,Groceries,Middle Age,1,101,7935.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
,371.85,TRANS_808131,M,Test City,Clerk,Electronics,Middle Age,3,101,71746.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
Windows,58.46,TRANS_453067,M,Test City,Clerk,Entertainment,Adult,3,101,409497.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,58.41,TRANS_601552,F,Test City,Teacher,Travel,Middle Age,1,101,151375.0,0.0,1.0,1.0,6.123233995736766e-17
,378.38,TRANS_302553,M,Test City,Clerk,Electronics,Middle Age,1,101,256465.0,0.43388373911755823,-0.900968867902419,0.0,1.0
,494.62,TRANS_483254,F,Houston,Artist,Travel,Adult,1,101,1549541.0,-0.7818314824680299,0.6234898018587334,0.0,1.0
other,191.39,TRANS_910616,M,Test City,Doctor,Groceries,Middle Age,2,101,163942.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
other,324.53,TRANS_733619,F,Test City,Clerk,Travel,Adult,2,101,211212.0,0.7818314824680298,0.6234898018587336,0.0,1.0
,318.81,TRANS_589820,M,Test City,Clerk,Groceries,Middle Age,4,101,100993.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
,366.58,TRANS_377926,F,Test City,Clerk,Apparel,Adult,2,101,150396.0,0.43388373911755823,-0.900968867902419,0.0,1.0
other,21.02,TRANS_442231,M,Test City,Engineer,Electronics,Adult,1,101,181335.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
,287.13,TRANS_997842,F,Los Angeles,Engineer,Electronics,Young Adult,1,101,7618558.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
,369.56,TRANS_408514,M,New York,Artist,Electronics,Adult,1,101,422014.0,0.43388373911755823,-0.900968867902419,0.0,1.0
